X_WGS84,Y_WGS84,ConnochaetesGnou,GuloGulo,PantheraOnca,PteropusGiganteus,TenrecEcaudatus,VulpesVulpes,bio3,bio4,bio7,bio11,bio12
40.5,40.00000782,0,0,0,0,0,1,31.03125731,8485.868662,361.4997097,-36.28076632,677.812994
43.5,40.00000782,0,0,0,0,0,1,31.16666836,8737.663935,374.1388394,-54.61124585,516.1125277
46.5,40.00000782,0,0,0,0,0,1,30.33333455,8134.502454,339.97229,-3.666630662,463.5556072
49.5,40.00000782,0,0,0,0,0,1,25.60002128,8003.234367,316.5336663,33.89975631,410.7332143
52.5,40.00000782,0,0,0,0,0,1,28.16665866,9141.951343,349.6246959,38.79169186,160.8755561
55.5,40.00000782,0,0,0,0,0,1,28.24999807,10440.96911,404.3332037,22.69444861,146.4720773
58.5,40.00000782,0,0,0,0,0,1,28.97221133,10632.2246,427.5277557,15.61110812,131.1111892
61.5,40.00000782,0,0,0,0,0,1,31.13887157,10324.08553,426.3611494,11.99994273,123.0277154
64.5,40.00000782,0,0,0,0,0,1,31.61110633,9839.78265,408.4446111,17.99996155,167.4161291
67.5,40.00000782,0,0,0,0,0,1,32.16666627,8944.864765,382.8612238,2.027902014,429.4707243
70.5,40.00000782,0,0,0,0,0,1,29.0833498,9317.468592,387.9998948,-56.83314773,602.8056524
73.5,40.00000782,0,0,0,0,0,1,26.36112608,10092.71772,408.2221055,-133.2217929,412.4459372
76.5,40.00000782,0,0,0,0,0,1,27.49997648,10858.27688,435.944383,-104.4170931,149.8063763
79.5,40.00000782,0,0,0,0,0,1,30.49998788,11025.96941,452.3331728,-55.16688269,72.80600226
82.5,40.00000782,0,0,0,0,0,1,32.02777204,11707.13615,483.0554883,-48.55553976,33.66679401
85.5,40.00000782,0,0,0,0,0,1,31.16665511,11923.61117,482.0277656,-51.83334645,28.44445172
88.5,40.00000782,0,0,0,0,0,1,32.11110015,11797.83638,486.6667462,-65.61096791,35.27777644
91.5,40.00000782,0,0,0,0,0,1,33.16665672,11306.61549,473.6945338,-73.86102498,26.55561025
94.5,40.00000782,0,0,0,0,0,1,33.52777496,10796.81047,457.6668727,-99.30528983,55.91627302
97.5,40.00000782,0,0,0,0,0,1,31.69444988,10444.55829,429.9723502,-117.2221597,135.1384261
100.5,40.00000782,0,0,0,0,0,1,30.97221833,11271.38692,465.7498963,-82.30557035,102.9443917
103.5,40.00000782,0,0,0,0,0,1,29.25001056,12069.91738,483.1667259,-86.08332441,90.05538694
106.5,40.00000782,0,0,0,0,0,1,28.22222051,11744.86334,466.1389367,-84.08341371,156.138327
109.5,40.00000782,0,0,0,0,0,1,27.55555835,11639.55466,458.1388273,-98.1110659,326.24902
112.5,40.00000782,0,0,0,0,0,1,28.63888075,11304.28351,446.9446806,-105.8612266,413.7775386
115.5,40.00000782,0,0,0,0,0,1,27.50000431,11340.28049,428.777992,-71.13900478,475.91576
118.5,40.00000782,0,0,0,0,0,1,27.09678873,11170.09681,422.8387359,-58.87103723,599.5800172
121.5,40.00000782,0,0,0,0,0,1,22.95835282,11293.83329,410.5000964,-62.37493204,638.0824013
124.5,40.00000782,0,0,0,0,0,1,23.93102563,11466.30944,430.103303,-80.72401752,963.4120493
127.5,40.00000782,0,0,0,0,0,1,26.54838102,11019.09666,426.4521717,-98.51645362,1053.70967
130.5,40.00000782,0,0,0,0,0,1,27.75000381,9361.771393,368.0007313,-61.75111525,757.7517754
139.5,40.00000782,0,0,0,0,0,1,23.8461051,8883.995473,329.9228022,-15.0766118,1562.541391
142.5,40.00000782,0,0,0,0,0,1,25.79996135,8437.120034,323.7005097,-13.50052988,1323.901895
-121.5,37.00000782,0,0,0,0,0,1,51.10715031,5092.211931,290.3213288,83.42857075,513.679455
-118.5,37.00000782,0,0,0,0,0,1,42.8055631,7007.609604,350.0555337,26.94438056,366.6948626
-115.5,37.00000782,0,0,0,0,0,0,40.25000221,8097.80633,387.8334061,37.47220076,196.6665029
-112.5,37.00000782,0,0,0,0,0,1,41.05555576,8053.193163,390.6666356,3.833253584,297.917039
-109.5,37.00000782,0,0,0,0,0,1,38.4722123,8662.028993,406.8611294,-9.777771922,284.4443159
-106.5,37.00000782,0,0,0,0,0,1,41.99999712,7962.195001,402.1389037,-52.08338061,459.2779527
-103.5,37.00000782,0,0,0,0,0,1,41.58333748,8407.026822,410.0277769,4.611014721,382.694469
-100.5,37.00000782,0,0,0,0,0,1,36.94444767,9212.083848,418.8889375,13.47216576,525.8329982
-97.5,37.00000782,0,0,0,0,0,1,32.83333455,9370.390327,403.9722784,17.66661702,808.2494534
-94.5,37.00000782,0,0,0,0,0,1,32.91665905,8897.751788,385.0278213,18.22217596,1082.138539
-91.5,37.00000782,0,0,0,0,0,1,34.16667057,8758.77857,383.7500548,16.58329325,1129.332973
-88.5,37.00000782,0,0,0,0,0,1,33.30554898,8672.890751,366.6944789,21.16662579,1227.860695
-85.5,37.00000782,0,0,0,0,0,1,35.33332628,8232.557015,354.0833691,21.47218439,1291.083148
-82.5,37.00000782,0,0,0,0,0,1,37.86110156,7809.362964,344.8611671,14.91667146,1206.333193
-79.5,37.00000782,0,0,0,0,0,1,37.49999937,7798.556012,344.3611482,23.88882124,1123.833069
-76.5,37.00000782,0,0,0,0,0,1,34.5000085,7718.048762,327.7969858,44.21868552,1136.921571
-28.5,37.00000782,0,0,0,0,0,0,35,3038.003419,141.0001899,116.9992877,1132.004986
-25.5,37.00000782,0,0,0,0,0,0,39.50005652,2886.496757,145.4998949,122.5005337,1062.998212
-7.5,37.00000782,0,0,0,0,0,1,39.94738353,5056.941751,246.420848,105.3684587,556.5791445
-4.5,37.00000782,0,0,0,0,0,1,38.17241159,5855.451049,279.8622116,93.5860205,594.6909862
-1.5,37.00000782,0,0,0,0,0,1,38.11110812,5641.3958,268.2225561,91.05524165,380.8344172
1.5,37.00000782,0,0,0,0,0,1,30.41666878,6361.073208,264.8328844,90.83362996,502.3331008
4.5,37.00000782,0,0,0,0,0,1,35.55555499,6162.997948,279.3887186,79.99997781,581.7239548
7.5,37.00000782,0,0,0,0,0,1,38.83333016,6201.106958,295.4997579,79.94448006,626.4450059
10.5,37.00000782,0,0,0,0,0,1,39.68750166,5952.84634,282.7501301,101.968689,449.5956248
13.5,37.00000782,0,0,0,0,0,1,31.92856985,5315.246519,217.8569876,101.821623,496.7498381
16.5,37.00000782,0,0,0,0,0,1,34.42847009,5310.005218,224.9999509,108.7135829,687.8567268
19.5,37.00000782,0,0,0,0,0,0,33.5000081,5832.999273,251.9999778,91.99995662,985.0010549
22.5,37.00000782,0,0,0,0,0,1,34.73913809,5845.325807,252.6304864,92.65214186,671.8060444
25.5,37.00000782,0,0,0,0,0,1,30.73528184,5433.413362,217.0000111,110.5292842,537.2937611
28.5,37.00000782,0,0,0,0,0,1,37.31030376,6534.310342,290.5860798,73.62054108,751.8967279
31.5,37.00000782,0,0,0,0,0,1,36.41069705,6942.198793,306.5179379,36.98182268,665.481473
34.5,37.00000782,0,0,0,0,0,1,36.34482469,7071.519411,313.9310942,37.72379103,574.6535985
37.5,37.00000782,0,0,0,0,0,1,35.16666587,8241.826202,354.9997259,44.27768114,503.1682395
40.5,37.00000782,0,0,0,0,0,1,33.74999188,9079.36044,383.2499963,57.80543608,460.3056075
43.5,37.00000782,0,0,0,0,0,1,31.33332984,9225.110554,380.0832955,22.80571627,599.0558065
46.5,37.00000782,0,0,0,0,0,1,33.66663474,8848.059321,386.6388461,-18.13861071,436.9449679
49.5,37.00000782,0,0,0,0,0,1,34.02942986,7808.679762,342.1472792,27.6173109,622.3510246
52.5,37.00000782,0,0,0,0,0,1,33.66665041,8027.997464,338.2082289,39.29155158,390.209894
55.5,37.00000782,0,0,0,0,0,1,34.97220884,8568.246791,360.583103,42.05563599,221.2501848
58.5,37.00000782,0,0,0,0,0,1,35.08332527,9041.003226,401.4166673,8.111126063,235.9999415
61.5,37.00000782,0,0,0,0,0,1,35.33332705,9163.417297,398.0833462,35.13886068,206.4719055
64.5,37.00000782,0,0,0,0,0,1,34.805549,8781.390086,391.0000504,33.02781673,272.1665893
67.5,37.00000782,0,0,0,0,0,1,34.16666669,8760.416134,388.0277494,21.49996118,296.2496774
70.5,37.00000782,0,0,0,0,0,1,28.94449523,8476.032673,361.8336429,-69.74877639,731.0520686
73.5,37.00000782,0,0,0,0,0,1,24.75000021,9356.939874,373.9443053,-146.3334335,303.5857854
76.5,37.00000782,0,0,0,0,0,1,26.77776768,10270.47067,415.9165343,-152.3611545,67.16705559
79.5,37.00000782,0,0,0,0,0,1,30.41665763,10458.97262,431.8611095,-88.5279435,39.36116961
82.5,37.00000782,0,0,0,0,0,1,33.47221261,10653.30648,448.3333143,-91.69417443,39.74995486
85.5,37.00000782,0,0,0,0,0,1,34.72219684,10064.50789,429.9169588,-147.4718411,70.63856417
88.5,37.00000782,0,0,0,0,0,1,36.05553182,9022.839946,394.4724482,-176.3054052,111.7775033
91.5,37.00000782,0,0,0,0,0,1,37.30555703,8879.38746,395.7221455,-143.6946712,105.0278137
94.5,37.00000782,0,0,0,0,0,1,35.94444927,9385.499574,416.8055515,-114.7223245,91.24972514
97.5,37.00000782,0,0,0,0,0,1,34.49999133,8962.641609,394.5279013,-133.999927,246.3881899
100.5,37.00000782,0,0,0,0,0,1,34.80556163,8492.666731,380.8332968,-118.9726643,371.4994101
103.5,37.00000782,0,0,0,1,0,1,31.83335809,9453.244631,403.5554671,-69.88899574,318.195011
106.5,37.00000782,0,0,0,0,0,1,29.75000751,9823.22411,405.7778868,-56.44454292,349.0546062
109.5,37.00000782,0,0,0,0,0,1,29.36111489,10153.63777,413.9999932,-50.30564013,474.9992861
112.5,37.00000782,0,0,0,0,0,1,30.22221534,10013.13968,408.0556129,-50.25030155,536.4166273
115.5,37.00000782,0,0,0,0,0,1,27.58336151,10470.25005,397.833463,-6.861269702,528.1109471
118.5,37.00000782,0,0,0,0,0,1,27.37501175,10143.15803,383.0625818,-11.39063926,659.3588771
121.5,37.00000782,0,0,0,0,0,1,22.05885322,9306.830613,334.1768051,-5.647173057,688.8816579
124.5,37.00000782,0,0,0,0,0,1,21.6666402,9423.823088,345.1660862,-16.66661726,913.3293493
127.5,37.00000782,0,0,0,0,0,1,27.65711348,9678.317362,375.4714605,-22.91430692,1277.227961
130.5,37.00000782,0,0,0,0,0,1,27.30005506,8370.323073,327.9009064,4.999182755,1214.902159
133.5,37.00000782,0,0,0,0,0,0,27,7578.993351,293.9998683,39.00052663,1870.996774
136.5,37.00000782,0,0,0,0,0,1,25.42857498,8469.424391,321.7855314,-4.141857658,2162.645477
139.5,37.00000782,0,0,0,0,0,1,26.86765347,8280.8743,326.2501492,8.146612183,1614.415128
142.5,37.00000782,0,0,0,0,0,0,25.66666127,7758.832914,299.8333381,24.66670672,1246.501488
-121.5,34.00000782,0,0,0,0,0,1,59.74999842,3221.498349,223.7501087,103.9999617,504.4990206
-118.5,34.00000782,0,0,0,0,0,1,48.11538573,5157.097431,275.2501229,93.94235191,362.807113
-115.5,34.00000782,0,0,0,0,0,0,42.66666516,7367.500571,356.2222463,104.1667167,182.3885714
-112.5,34.00000782,0,0,0,0,0,0,45.02777777,7382.056029,365.5278284,80.44439391,332.6386544
-109.5,34.00000782,0,0,0,0,0,0,47.02776472,7354.305127,380.1943769,21.44436226,395.055942
-106.5,34.00000782,0,0,0,0,0,1,46.02777754,7413.112612,376.7500872,19.5832692,337.3610441
-103.5,34.00000782,0,0,0,0,0,0,43.88889061,7802.750219,385.0833738,42.47218167,396.3053643
-100.5,34.00000782,0,0,0,0,0,1,38.61111583,8305.4164,385.6944628,51.33328247,569.9164145
-97.5,34.00000782,0,0,0,0,0,1,35.41666537,8291.084869,371.9167259,59.22217528,879.2494086
-94.5,34.00000782,0,0,0,0,0,1,36.69443758,7859.140527,354.9722842,60.44440962,1222.527359
-91.5,34.00000782,0,0,0,0,0,1,35.9444448,7840.473242,342.8611789,61.63884293,1328.638728
-88.5,34.00000782,0,0,0,0,0,1,38.74999197,7552.084809,337.6389158,60.1944116,1423.610964
-85.5,34.00000782,0,0,0,0,0,1,39.44444212,7360.140241,330.888949,55.61109543,1422.111101
-82.5,34.00000782,0,0,0,0,0,1,40.6111088,7091.278607,326.3055571,65.66655502,1296.750471
-79.5,34.00000782,0,0,0,0,0,1,39.35484294,7046.840313,318.9678326,74.16123728,1227.031877
-76.5,34.00000782,0,0,0,0,0,1,36.70002137,6969.402043,303.2001666,75.59992001,1362.799313
-16.5,34.00000782,0,0,0,0,0,0,44.99992337,2577.005679,129.5002964,134.9993012,646.0019368
-7.5,34.00000782,0,0,0,0,0,1,46.05555258,5007.65593,272.4993876,116.8334764,465.4995123
-4.5,34.00000782,0,0,0,0,0,1,41.08335503,5930.467749,307.6109793,83.75021427,491.1119158
-1.5,34.00000782,0,0,0,0,0,1,38.74288585,6439.278082,306.6854755,78.74293839,310.2289346
1.5,34.00000782,0,0,0,0,0,1,35.11109216,7353.332089,326.2220917,68.86108677,252.3894145
4.5,34.00000782,0,0,0,0,0,1,37.3333412,7503.245253,351.9998184,93.47208682,152.1115659
7.5,34.00000782,0,0,0,0,0,1,37.44444213,7537.777794,351.0277795,100.5277236,156.2502886
10.5,34.00000782,0,0,0,0,0,1,37.75862809,6321.283485,295.9314168,111.4826493,178.0000114
13.5,34.00000782,0,0,0,0,0,0,42.79999642,5198.400648,259.9999392,131.1999261,261.5995177
22.5,34.00000782,0,0,0,0,0,1,43.19998018,4704.600337,217.7998704,106.4002227,466.0008552
25.5,34.00000782,0,0,0,0,0,0,30.83336542,5117.00098,200.7500438,107.4999287,734.583384
28.5,34.00000782,0,0,0,0,0,0,30,5129.999546,200.9999351,123.9998703,686.9998054
31.5,34.00000782,0,0,0,0,0,0,42.99995678,5313.495712,256.4997376,114.5001833,550.0012123
34.5,34.00000782,0,0,0,0,0,1,39.90912398,5728.985046,261.0903384,108.9098971,609.1822122
37.5,34.00000782,0,0,0,0,0,1,40.52777356,7243.659635,333.6385601,70.94448131,236.8355274
40.5,34.00000782,0,0,0,0,0,1,39.05556275,8458.524311,375.9999212,82.74998095,131.4445107
43.5,34.00000782,0,0,0,0,0,1,37.52777678,8949.361548,392.5555194,102.0832327,167.9719858
46.5,34.00000782,0,0,0,0,0,1,38.02776699,8682.61343,396.8611222,58.05569533,406.0001794
49.5,34.00000782,0,0,0,0,0,1,36.66667019,8766.386117,405.3887406,7.055804342,289.6120555
52.5,34.00000782,0,0,0,0,0,1,35.77777999,9174.000829,411.0834159,54.19418927,110.8612986
55.5,34.00000782,0,0,0,0,0,1,37.02777836,8879.667466,398.6110374,79.99981783,95.77785033
58.5,34.00000782,0,0,0,0,0,1,39.86108958,8515.253341,393.0556986,55.00019068,146.1940757
61.5,34.00000782,0,0,0,0,0,1,39.50000957,8462.498878,390.9721236,47.97244951,210.0831055
64.5,34.00000782,0,0,0,0,0,1,36.52777804,8965.023403,427.4997199,-51.69416562,275.4724068
67.5,34.00000782,0,0,0,0,0,1,33.72224158,9270.639456,428.2501885,-82.30575695,346.1938194
70.5,34.00000782,0,0,0,1,0,1,33.97220053,8037.226712,353.7224135,39.3047418,579.5560181
73.5,34.00000782,0,0,0,1,0,1,33.6111249,7633.222275,334.4168279,45.41699454,771.7213677
76.5,34.00000782,0,0,0,1,0,1,28.41663047,8806.503154,357.2221067,-111.4999834,400.4731346
79.5,34.00000782,0,0,0,0,0,1,33.86108282,9092.749726,399.9443783,-173.6109283,90.11124048
82.5,34.00000782,0,0,0,0,0,1,36.63887213,8722.337382,388.3334709,-164.5837482,98.13869204
85.5,34.00000782,0,0,0,0,0,1,37.55555684,8323.835736,372.1111907,-161.1945107,130.1664354
88.5,34.00000782,0,0,0,0,0,1,37.69444299,8201.611828,367.027799,-160.6946024,184.082977
91.5,34.00000782,0,0,0,0,0,1,38.83333194,8149.334154,370.6388911,-160.5278296,269.8049388
94.5,34.00000782,0,0,0,0,0,1,37.83333187,7978.251628,364.9722782,-143.5000494,374.1938404
97.5,34.00000782,0,0,0,0,0,1,38.44443379,7732.584965,360.8611539,-132.2222483,424.7496165
100.5,34.00000782,0,0,0,0,0,1,39.69441617,7544.558449,370.2777044,-115.7781347,572.0267491
103.5,34.00000782,0,0,0,0,0,1,37.80560404,7084.468988,347.8890777,-61.11172699,657.1669887
106.5,34.00000782,0,0,0,0,0,1,27.80557995,8112.080919,326.5278009,-3.500011702,723.3873845
109.5,34.00000782,0,0,0,0,0,1,27.08332324,8934.972402,351.4999706,2.333307968,719.6942366
112.5,34.00000782,0,0,0,0,0,1,29.47222644,9277.472102,366.9167059,9.583252463,717.5272238
115.5,34.00000782,0,0,0,0,0,1,27.7777934,9529.305642,363.9445374,20.97219898,736.3883121
118.5,34.00000782,0,0,0,0,0,1,26.00001256,9433.679315,347.8825164,18.970562,818.969689
121.5,34.00000782,0,0,0,0,0,1,24.5000314,8892.171876,327.8335019,27.16659816,961.8316236
124.5,34.00000782,0,0,0,0,0,0,22,8083,302,34,966
127.5,34.00000782,0,0,0,0,0,1,26.73684206,8205.847544,318.158084,31.2103366,1490.101867
130.5,34.00000782,0,0,0,0,0,1,27.19046435,7528.903073,295.0475375,52.80974972,1974.615048
133.5,34.00000782,0,0,0,0,0,1,26.76667342,7712.685275,299.0334196,43.76648822,1802.750941
136.5,34.00000782,0,0,0,0,0,1,26.54997871,7715.655593,301.0000548,47.69996802,2096.891397
139.5,34.00000782,0,0,0,0,0,1,26.38894465,7017.179145,282.6672226,54.49950753,2019.557936
-115.5,31.00000782,0,0,0,0,0,0,54.59614471,4946.86549,295.2115253,124.5961213,175.7501029
-112.5,31.00000782,0,0,0,0,0,0,49.78569735,6366.680055,334.3571594,124.0000064,249.821143
-109.5,31.00000782,0,0,0,0,0,0,49.74999736,6454.249806,351.444381,84.55552631,430.1944786
-106.5,31.00000782,0,0,0,0,0,0,48.19444527,7059.890485,368.5000662,70.66667016,268.999917
-103.5,31.00000782,0,0,0,0,0,0,45.86111264,7064.445123,355.9444955,79.86106282,331.472151
-100.5,31.00000782,0,0,0,0,0,0,41.58332826,7265.890482,350.6389535,83.16664068,558.9995356
-97.5,31.00000782,0,0,0,0,0,1,38.41666536,7140.057225,335.0833986,93.69439022,864.1939439
-94.5,31.00000782,0,0,0,0,0,1,39.05555497,6782.94601,313.472316,97.97218084,1254.138206
-91.5,31.00000782,0,0,0,0,0,1,40.22222284,6538.584785,299.277839,101.361076,1509.860658
-88.5,31.00000782,0,0,0,0,0,1,40.48485675,6483.152691,298.1516053,100.4847984,1533.969609
-85.5,31.00000782,0,0,0,0,0,1,42.49999936,6369.876401,296.1562896,103.2186965,1417.812563
-82.5,31.00000782,0,0,0,0,0,1,43.27143478,6021.073289,290.4572386,113.4142263,1265.114216
-79.5,31.00000782,0,0,0,0,0,1,36.50001561,6473.99954,286.5000785,99.50001971,1269.5001
-64.5,31.00000782,0,0,0,0,0,0,35.00001799,3619.000452,155.0000541,172.0000181,1473.99964
-10.5,31.00000782,0,0,0,0,0,1,45.50003404,3695.580251,207.1989801,122.8004978,293.4993244
-7.5,31.00000782,0,0,0,0,0,1,44.11111673,6289.767296,347.5272631,89.8890729,317.6668388
-4.5,31.00000782,0,0,0,0,0,1,39.50001422,7792.079269,396.6943859,99.99983596,123.02856
-1.5,31.00000782,0,0,0,0,0,1,36.94444699,8256.526693,389.6110905,107.7499438,93.77805479
1.5,31.00000782,0,0,0,0,0,0,37.0555525,8386.276789,385.6110481,108.9166303,52.41684584
4.5,31.00000782,0,0,0,0,0,0,37.88888624,8385.666805,392.4721893,118.1943886,37.25005489
7.5,31.00000782,0,0,0,0,0,0,39.61110039,8265.307593,390.5278058,116.499995,37.00002628
10.5,31.00000782,0,0,0,0,0,0,42.69442973,6833.337084,341.4445527,107.6111655,59.22211484
13.5,31.00000782,0,0,0,0,0,0,43.72219788,6264.002834,320.3334199,114.4998944,95.63905236
16.5,31.00000782,0,0,0,0,0,0,46.33332123,5274.959452,285.7500131,126.541691,116.0417764
19.5,31.00000782,0,0,0,0,0,1,48.57141827,5049.140114,274.8093749,131.1428459,139.3812363
22.5,31.00000782,0,0,0,0,0,1,47.66667249,5253.137161,268.4165904,130.9165982,66.38956927
25.5,31.00000782,0,0,0,0,0,1,45.68518563,5203.000476,265.7037042,127.8518668,59.79623504
28.5,31.00000782,0,0,0,0,0,0,45.34999296,4972.247613,253.9998471,129.5000386,68.70014281
31.5,31.00000782,0,0,0,0,0,1,46.30434857,5179.78208,264.1303525,138.2608298,49.82645265
34.5,31.00000782,0,0,0,0,0,1,43.68966091,5413.855875,262.8618295,115.7246262,179.5857933
37.5,31.00000782,0,0,0,0,0,1,41.41668611,7302.520419,340.8053247,90.94438146,72.88934125
40.5,31.00000782,0,0,0,0,0,1,37.55555997,8426.581277,364.7776689,94.33326125,89.88898064
43.5,31.00000782,0,0,0,0,0,1,38.44444144,8626.944352,382.6944323,111.5555111,86.19428271
46.5,31.00000782,0,0,0,0,0,1,38.8611116,8570.33439,379.8889599,124.0277159,127.0275536
49.5,31.00000782,0,0,0,0,0,1,37.44117929,8524.00025,380.4412066,109.7648272,281.3820956
52.5,31.00000782,0,0,0,0,0,1,38.97221578,8538.667121,404.9999961,33.86107716,199.6114782
55.5,31.00000782,0,0,0,0,0,1,40.36109984,8406.224998,396.3889387,55.22224812,119.6387714
58.5,31.00000782,0,0,0,0,0,1,40.97222374,7959.167744,373.6945192,100.8333011,87.86117859
61.5,31.00000782,0,0,0,0,0,1,40.41666185,8601.635076,399.0832284,91.94422416,71.63917905
64.5,31.00000782,0,0,0,0,0,1,41.86110221,8768.029237,413.5833535,83.16666503,118.9995939
67.5,31.00000782,0,0,0,1,0,1,39.44444961,8570.420445,399.2779713,40.33319393,243.9442171
70.5,31.00000782,0,0,0,1,0,1,39.13887723,7957.528735,376.999967,114.1939686,249.5283273
73.5,31.00000782,0,0,0,1,0,1,39.36110849,7558.252707,366.2500524,139.1110733,353.0266817
76.5,31.00000782,0,0,0,1,0,1,38.33333252,6516.67247,317.6669483,109.333518,1024.496671
79.5,31.00000782,0,0,0,1,0,1,38.08331186,6413.942315,297.4443063,-42.52740772,885.4193071
82.5,31.00000782,0,0,0,0,0,1,41.44443861,6390.059346,297.0278679,-101.6945713,435.8895204
85.5,31.00000782,0,0,0,0,0,1,42.24999537,6820.720301,323.4442976,-110.7778318,217.8614787
88.5,31.00000782,0,0,0,0,0,1,39.91666949,7304.389406,342.555586,-112.5833465,242.6663913
91.5,31.00000782,0,0,0,0,0,1,40.86110095,7354.390924,353.0555218,-113.3612123,330.0272097
94.5,31.00000782,0,0,0,0,0,1,41.13887711,6702.062173,327.583581,-88.02852002,523.6086286
97.5,31.00000782,0,0,0,0,0,1,43.63888502,6318.557561,320.0556031,-71.47236514,536.2501239
100.5,31.00000782,0,0,0,0,0,1,44.02776889,6290.863058,325.5555877,-67.88904836,709.9149959
103.5,31.00000782,0,0,0,0,0,1,33.50008686,6426.550187,286.528045,14.97167851,1013.109775
106.5,31.00000782,0,0,0,0,0,1,25.55555209,7295.691976,286.2221104,67.8888451,1080.10945
109.5,31.00000782,0,0,0,0,0,1,26.08332931,7549.775024,295.722137,31.33338552,1255.306077
112.5,31.00000782,0,0,0,0,0,1,25.69443788,8536.939864,323.5276737,45.3887296,1072.249677
115.5,31.00000782,0,0,0,0,0,1,25.36112037,8716.279277,328.8889579,44.16664378,1286.193306
118.5,31.00000782,0,0,0,0,0,1,24.05556641,8759.194812,326.1944499,42.1388698,1273.138481
121.5,31.00000782,0,0,0,0,0,1,23.07693326,8241.389638,303.8079263,52.88447328,1151.154847
130.5,31.00000782,0,0,0,0,0,1,29.18747951,6540.750953,265.968628,87.68723112,2600.342719
-178.5,28.00000782,0,0,0,0,0,0,37,2824.000024,122.0000009,189.9999991,1086
-118.5,28.00000782,0,0,0,0,0,0,60.5,1777.999024,127.9999517,149.0001449,103.9996908
-115.5,28.00000782,0,0,0,0,0,0,59.85715154,3872.715087,267.2857237,151.2856814,103.8570587
-112.5,28.00000782,0,0,0,0,0,0,56.28572641,4646.321352,280.4286082,158.892832,137.4998616
-109.5,28.00000782,0,0,1,0,0,0,54.06059215,5103.214205,304.1212251,149.5455528,575.8173743
-106.5,28.00000782,0,0,0,0,0,0,53.30555683,5297.416998,325.6666901,87.74996584,511.7501499
-103.5,28.00000782,0,0,0,0,0,0,48.55554936,5720.949218,310.2224201,107.6944538,315.6943166
-100.5,28.00000782,0,0,0,0,0,0,43.52777437,6331.889276,314.1389042,128.3610851,464.6386555
-97.5,28.00000782,0,0,0,0,0,1,40.0666794,5977.935813,288.5001719,132.7666076,769.299534
-94.5,28.00000782,0,0,0,0,0,1,35.20003649,6056.400416,266.2001734,123.7999642,1208.399775
-91.5,28.00000782,0,0,0,0,0,0,38.00000954,5712.751099,253.7501065,126.7499576,1564.500495
-88.5,28.00000782,0,0,0,0,0,0,34,5762.000802,243.0000854,128.4999478,1491.000739
-82.5,28.00000782,0,0,0,0,0,1,49.60868402,4540.13296,243.0870327,157.1738399,1275.434887
-79.5,28.00000782,0,0,0,0,0,0,48.19999562,3757.80293,204.4001743,177.4999192,1331.699262
-76.5,28.00000782,0,0,0,0,0,0,44,3032.499411,161.4999521,201.5000319,1432.000514
-16.5,28.00000782,0,0,0,0,0,0,45.56249367,2773.686787,152.8124828,150.7498552,329.3756541
-13.5,28.00000782,0,0,0,0,0,0,51.87500448,2739.870262,173.2913789,162.458392,65.66668555
-10.5,28.00000782,0,0,0,0,0,1,48.0000389,4456.759957,257.2574022,143.2581454,76.06465111
-7.5,28.00000782,0,0,0,0,0,1,42.97223375,7200.021314,392.7774555,142.6388322,44.80581473
-4.5,28.00000782,0,0,0,0,0,0,40.19444327,8296.608939,424.0833284,145.1666716,15.86116689
-1.5,28.00000782,0,0,0,0,0,0,38.30555443,8619.805652,413.4445069,137.7221954,16.94450257
1.5,28.00000782,0,0,0,0,0,0,38.94443389,8398.140255,395.9445009,132.9444361,17.80553931
4.5,28.00000782,0,0,0,0,0,0,40.0277719,8151.223209,391.8333369,128.8888951,23.30556263
7.5,28.00000782,0,0,0,0,0,0,41.47221681,7990.890592,393.0278366,129.9999824,21.8333413
10.5,28.00000782,0,0,0,0,0,0,42.69444495,7554.946849,370.5001115,117.5555482,20.16671705
13.5,28.00000782,0,0,0,0,0,0,43.74999259,6974.223063,349.8611189,118.7222047,16.55557383
16.5,28.00000782,0,0,0,0,0,0,48.11109916,6225.085413,338.2500538,114.3611567,18.66671038
19.5,28.00000782,0,0,0,0,0,0,49.63889166,5796.96997,320.2777057,127.7499547,20.97228148
22.5,28.00000782,0,0,0,0,0,0,47.63889563,6322.692531,334.5832443,136.6944391,3.194500648
25.5,28.00000782,0,0,0,0,0,0,48.66666244,6405.111403,340.6111259,128.0555866,3.333316058
28.5,28.00000782,0,0,0,0,0,0,49.47222062,5978.027702,322.3888411,125.6111118,5.138923727
31.5,28.00000782,0,0,0,0,0,1,48.80555869,5712.639617,307.777903,127.0833628,6.861085359
34.5,28.00000782,0,0,0,0,0,1,43.56667262,5453.500007,267.7500236,132.3832364,16.73332888
37.5,28.00000782,0,0,0,0,0,1,42.86112029,6693.329652,320.860981,113.8611908,56.02756391
40.5,28.00000782,0,0,0,0,0,1,41.08333098,7561.832601,345.2777359,111.4444272,106.2496634
43.5,28.00000782,0,0,0,0,0,1,40.86110822,8005.85958,360.3055133,119.2499323,170.6108415
46.5,28.00000782,0,0,0,0,0,1,38.66668222,8281.224061,362.2223464,133.8610442,172.0558661
49.5,28.00000782,0,0,0,0,0,1,34.43751667,7429.349557,306.9065902,149.7186561,108.1563006
52.5,28.00000782,0,0,0,0,0,1,38.53567685,6943.60696,313.8926636,123.3574278,207.5356064
