project,c_label,s_label,species_id,isotype,strain_name,collection_date_UTC,collection_local_time,collection_altitude,collection_cluster_3km,collection_location,collection_island,collection_trail,landscape,ambient_humidity,substrate,substrate_notes,substrate_other,ambient_temperature,substrate_temperature,gridsect,gridsect_index,gridsect_radius,grid_sect_direction,isolation_date_UTC,worms_on_sample,approximate_number_of_worms,proliferating,pcr_product_its2,pcr_product_ssu,general_notes,manual_blast_notes,possible_new_caeno_sp,make_strain_name,reason_strain_not_named,collection_type,lc_id,lc_area_km2,lc_detailed,lc_general,lc_biome,lc_major,lc_moisture,habstatus_id,habstatus,veg_id,veg_class,NatServElem,soil_moisture_ann,tair_ann,tsurf_ann,leaf_area_index_ann,rainfall_mm_ann,collection_longitude,collection_latitude
2018-Oct,C-4562,S-08437,,,,2018-11-06,46140,666.397727272727,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,22.3,no,,,,2018-11-18,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.4415,20.0396388888889
2018-Oct,C-4562,S-08438,,,,2018-11-06,46140,666.397727272727,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,22.3,no,,,,2018-11-18,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.4415,20.0396388888889
2018-Oct,C-4562,S-08439,,,,2018-11-06,46140,666.397727272727,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,22.3,no,,,,2018-11-18,Yes,Proliferating (25+),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.4415,20.0396388888889
2018-Oct,C-4562,S-08440,,,,2018-11-06,46140,666.397727272727,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,22.3,no,,,,2018-11-18,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.4415,20.0396388888889
2018-Oct,C-4594,S-08775,Caenorhabditis elegans,ECA812,ECA1221,2018-11-06,46200,664.346456692914,Big Island1,,Big Island,Kalopa State Recreation Area,,83.6,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.3,no,,,,2018-11-19,Yes,Proliferating (25+),1,1,,,"oECA305 seq note: mismatch, oECA306 seq note: 0",,1,,C. elegans,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441483333333,20.0397222222222
2018-Oct,C-4594,S-08776,,,,2018-11-06,46200,664.346456692914,Big Island1,,Big Island,Kalopa State Recreation Area,,83.6,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.3,no,,,,2018-11-19,Yes,Proliferating (25+),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441483333333,20.0397222222222
2018-Oct,C-4594,S-08765,,,,2018-11-06,46200,664.346456692914,Big Island1,,Big Island,Kalopa State Recreation Area,,83.6,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.3,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441483333333,20.0397222222222
2018-Oct,C-4594,S-08766,Caenorhabditis elegans,ECA812,ECA1220,2018-11-06,46200,664.346456692914,Big Island1,,Big Island,Kalopa State Recreation Area,,83.6,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.3,no,,,,2018-11-19,Yes,Proliferating (25+),1,1,,,"oECA305 seq note: 0, oECA306 seq note: 0",,1,,C. elegans,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441483333333,20.0397222222222
2018-Oct,C-4586,S-09672,,,,2018-11-06,46200,662.87962962963,,,Big Island,Kalopa State Recreation Area,,83.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.5,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441538888889,20.0396472222222
2018-Oct,C-4586,S-09641,,,,2018-11-06,46200,662.87962962963,,,Big Island,Kalopa State Recreation Area,,83.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.5,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441538888889,20.0396472222222
2018-Oct,C-4586,S-09642,,,,2018-11-06,46200,662.87962962963,,,Big Island,Kalopa State Recreation Area,,83.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.5,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441538888889,20.0396472222222
2018-Oct,C-4602,,,,,2018-11-06,46260,658.529914529915,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.4,no,,,,2018-11-16,Tracks,,,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441513888889,20.0396194444444
2018-Oct,C-4598,S-08447,,,,2018-11-06,46380,663.519480519481,,,Big Island,Kalopa State Recreation Area,,84.5,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.2,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441461111111,20.0397083333333
2018-Oct,C-4598,S-08449,,,,2018-11-06,46380,663.519480519481,,,Big Island,Kalopa State Recreation Area,,84.5,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.2,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441461111111,20.0397083333333
2018-Oct,C-4598,S-08450,,,,2018-11-06,46380,663.519480519481,,,Big Island,Kalopa State Recreation Area,,84.5,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.2,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441461111111,20.0397083333333
2018-Oct,C-4606,,,,,2018-11-06,46440,669.948598130841,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21.1,no,,,,2018-11-16,No,,,,,,,,,,no nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4590,S-08315,,,,2018-11-06,46500,669.998046875,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.7,21.2,no,,,,2018-11-18,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4590,S-08316,,,,2018-11-06,46500,669.998046875,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.7,21.2,no,,,,2018-11-18,Yes,Proliferating (25+),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4590,S-08345,,,,2018-11-06,46500,669.998046875,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.7,21.2,no,,,,2018-11-18,Yes,Proliferating (25+),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4590,S-08346,,,,2018-11-06,46500,669.998046875,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.7,21.2,no,,,,2018-11-18,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4590,S-08375,,,,2018-11-06,46500,669.998046875,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.7,21.2,no,,,,2018-11-18,Yes,Proliferating (25+),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4590,S-08369,,,,2018-11-06,46500,669.998046875,,,Big Island,Kalopa State Recreation Area,,84.1,Rotting_nut/pod/seed/fruit,Rotting,,23.7,21.2,no,,,,2018-11-18,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4614,S-08726,,,,2018-11-06,46500,669.870848708487,,,Big Island,Kalopa State Recreation Area,,83.9,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.8,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4614,S-08845,,,,2018-11-06,46500,669.870848708487,,,Big Island,Kalopa State Recreation Area,,83.9,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.8,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4614,S-08846,,,,2018-11-06,46500,669.870848708487,,,Big Island,Kalopa State Recreation Area,,83.9,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.8,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4610,S-09508,,,,2018-11-06,46560,669.722419928826,,,Big Island,Kalopa State Recreation Area,,83.5,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4610,S-09530,,,,2018-11-06,46560,669.722419928826,,,Big Island,Kalopa State Recreation Area,,83.5,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4610,S-09528,,,,2018-11-06,46560,669.722419928826,,,Big Island,Kalopa State Recreation Area,,83.5,Rotting_nut/pod/seed/fruit,Rotting,,23.3,21,no,,,,2018-11-19,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4563,S-09837,,,,2018-11-06,46620,669.628415300547,Big Island1,,Big Island,Kalopa State Recreation Area,,85.8,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.9,no,,,,2018-11-16,Yes,Proliferating (25+),1,1,,,"oECA305 seq note: 0, oECA306 seq note: 0, confirmation sequencing shows this strain is either C. elegans or O. myriophilus, changing species_id to ambiguous",,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4563,S-09841,Caenorhabditis elegans,ECA760,ECA1291,2018-11-06,46620,669.628415300547,Big Island1,,Big Island,Kalopa State Recreation Area,,85.8,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.9,no,,,,2018-11-16,Yes,Proliferating (25+),1,1,,,"oECA305 seq note: 0, oECA306 seq note: 0",,1,,C. elegans,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4563,S-09251,,,,2018-11-06,46620,669.628415300547,Big Island1,,Big Island,Kalopa State Recreation Area,,85.8,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.9,no,,,,2018-11-16,Yes,Proliferating (25+),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4563,S-09223,Caenorhabditis elegans,ECA760,ECA1245,2018-11-06,46620,669.628415300547,Big Island1,,Big Island,Kalopa State Recreation Area,,85.8,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.9,no,,,,2018-11-16,Yes,Proliferating (25+),1,1,,,"oECA305 seq note: 0, oECA306 seq note: 0",,1,,C. elegans,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4563,S-09222,Caenorhabditis elegans,ECA760,ECA1244,2018-11-06,46620,669.628415300547,Big Island1,,Big Island,Kalopa State Recreation Area,,85.8,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.9,no,,,,2018-11-16,Yes,Proliferating (25+),1,1,,,"oECA305 seq note: 0, oECA306 seq note: 0",,1,,C. elegans,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4563,S-09711,Caenorhabditis elegans,,,2018-11-06,46620,669.628415300547,Big Island1,,Big Island,Kalopa State Recreation Area,,85.8,Rotting_nut/pod/seed/fruit,Rotting,,23.3,20.9,no,,,,2018-11-16,Yes,Proliferating (25+),1,1,,,original sequencing blast result was not replicated on second attempt because strain died,,1,strain died before species could be confirmed or frozen,C. elegans,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.0397027777778
2018-Oct,C-4618,S-08493,,,,2018-11-06,46680,668.63698630137,,,Big Island,Kalopa State Recreation Area,,86,Vegetal_litter/mix,,,24,21.1,no,,,,2018-11-19,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.03975
2018-Oct,C-4618,S-08494,,,,2018-11-06,46680,668.63698630137,,,Big Island,Kalopa State Recreation Area,,86,Vegetal_litter/mix,,,24,21.1,no,,,,2018-11-19,Yes,Some (11-25),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.03975
2018-Oct,C-4618,S-08495,,,,2018-11-06,46680,668.63698630137,,,Big Island,Kalopa State Recreation Area,,86,Vegetal_litter/mix,,,24,21.1,no,,,,2018-11-19,Yes,Some (11-25),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.03975
2018-Oct,C-4618,S-08496,,,,2018-11-06,46680,668.63698630137,,,Big Island,Kalopa State Recreation Area,,86,Vegetal_litter/mix,,,24,21.1,no,,,,2018-11-19,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441433333333,20.03975
2018-Oct,C-4567,S-09213,,,,2018-11-06,46740,664.439814814815,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-16,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4567,S-09214,,,,2018-11-06,46740,664.439814814815,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-16,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4567,S-09215,,,,2018-11-06,46740,664.439814814815,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-16,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4567,S-09216,,,,2018-11-06,46740,664.439814814815,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-16,Yes,Few (4-10),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4571,S-08303,,,,2018-11-06,46800,664.375245579568,,,Big Island,Kalopa State Recreation Area,,83.5,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4571,S-08304,,,,2018-11-06,46800,664.375245579568,,,Big Island,Kalopa State Recreation Area,,83.5,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4571,S-08320,,,,2018-11-06,46800,664.375245579568,,,Big Island,Kalopa State Recreation Area,,83.5,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4571,S-08400,,,,2018-11-06,46800,664.375245579568,,,Big Island,Kalopa State Recreation Area,,83.5,Vegetal_litter/mix,,,24,20.8,no,,,,2018-11-18,Yes,Some (11-25),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441477777778,20.0396861111111
2018-Oct,C-4575,S-09851,,,,2018-11-06,46860,660.171232876712,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,21.5,no,,,,2018-11-16,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441519444444,20.0397138888889
2018-Oct,C-4575,S-09852,,,,2018-11-06,46860,660.171232876712,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,21.5,no,,,,2018-11-16,Yes,Few (4-10),1,0,,,,,,,non-Caeno,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441519444444,20.0397138888889
2018-Oct,C-4575,S-09832,,,,2018-11-06,46860,660.171232876712,,,Big Island,Kalopa State Recreation Area,,85,Vegetal_litter/mix,,,24,21.5,no,,,,2018-11-16,Yes,Few (4-10),0,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441519444444,20.0397138888889
2018-Oct,C-4579,,,,,2018-11-06,46920,665.87890625,,,Big Island,Kalopa State Recreation Area,,83.6,Vegetal_litter/mix,,,24,21,no,,,,2018-11-19,Tracks,,,,,,,,,,unknown nematode,20,878.655,Alien mesic forest,Alien Mesic Forest,Mesic Forest,Forest,Mesic,2,Introduced,32,Hawaiian Introduced Wet-Mesic Forest,,0.603735208511353,19.0665245056152,16.6951675415039,4.38841152191162,2527.66040039063,-155.441569444444,20.0399222222222
